GHRSST-EUR-L2P-TMI.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AGHRSST-EUR-L2P-TMI*%20OR%20fileIdentifier%3AEUR-L2P-TMI*&start=1&max=100&f=searchPage
GHRSST-MSG03-OSPO-L2P.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AGHRSST-MSG03-OSPO-L2P*%20OR%20fileIdentifier%3AMSG03-OSPO-L2P*&start=1&max=100&f=searchPage
OER-FLDeepCorals2005.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AOER-FLDeepCorals2005.*&start=1&max=100&f=searchPage
NCEP-WAVEWATCH.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3ANCEP-WAVEWATCH.*&start=1&max=100&f=searchPage
NCRMP-CTD-PRIA.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3ANCRMP-CTD-PRIA.*&start=1&max=100&f=searchPage
NCRMP-StRS-Images-Marianas.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3ANCRMP-StRS-Images-Marianas.*&start=1&max=100&f=searchPage
NCRMP-Towed-Benthic-PRIA.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3ANCRMP-Towed-Benthic-PRIA.*&start=1&max=100&f=searchPage
GHRSST-JPL-L4UHblend-NCAMERICA-RTO_SST_Td.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3AGHRSST-JPL-L4UHblend-NCAMERICA-RTO_SST_Td*%20OR%20fileIdentifier%3AJPL-L4UHblend-NCAMERICA-RTO_SST_Td*&start=1&max=100&f=searchPage
NCRMP-Climate-Images-Marianas.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3ANCRMP-Climate-Images-Marianas.*&start=1&max=100&f=searchPage
NCEP-RTOFS.xml ,https://www.nodc.noaa.gov/search/granule/rest/find/document?searchText=fileIdentifier%3ANCEP-RTOFS.*&start=1&max=100&f=searchPage
